1,19801980198,0
2,96097845,101
3,94231868,102
4,92419716,103
5,90659341,104
6,88948787,105
7,87286193,106
8,85669782,107
9,84097859,108
10,82568807,109
11,81081081,110
12,79633205,111
13,78223767,112
14,76851421,113
15,75514874,114
16,74212894,115
17,72944297,116
18,71707953,117
19,70502777,118
20,69327731,119
21,68181818,120
22,67064083,121
23,65973611,122
24,64909520,123
25,63870968,124
26,62857143,125
27,61867267,126
28,60900591,127
29,59956395,128
30,59033989,129
31,58132707,130
32,57251908,131
33,56390977,132
34,55549321,133
35,54726368,134
36,53921569,135
37,53134392,136
38,52364329,137
39,51610885,138
40,50873587,139
41,50151976,140
42,49445610,141
43,48754063,142
44,48076923,143
45,47413793,144
46,46764289,145
47,46128040,146
48,45504688,147
49,44893887,148
50,44295302,149
51,43708609,150
52,43133496,151
53,42569659,152
54,42016807,153
55,41474654,154
56,40942928,155
57,40421362,156
58,39909699,157
59,39407690,158
60,38915094,159
61,38431677,160
62,37957212,161
63,37491479,162
64,37034266,163
65,36585366,164
66,36144578,165
67,35711709,166
68,35286570,167
69,34868977,168
70,34458754,169
71,34055728,170
72,33659731,171
73,33270601,172
74,32888180,173
75,32512315,174
76,32142857,175
77,31779661,176
78,31422586,177
79,31071496,178
80,30726257,179
81,30386740,180
82,30052820,181
83,29724374,182
84,29401283,183
85,29083431,184
86,28770706,185
87,28462998,186
88,28160200,187
89,27862209,188
90,27568922,189
91,27280242,190
92,26996073,191
93,26716321,192
94,26440895,193
95,26169707,194
96,25902669,195
97,25639698,196
98,25380711,197
99,25125628,198
100,24874372,199
101,24626866,200
102,24383035,201
103,24142808,202
104,23906114,203
105,23672884,204
106,23443050,205
107,23216547,206
108,22993311,207
109,22773279,208
110,22556391,209
111,22342586,210
112,22131807,211
113,21923997,212
114,21719100,213
115,21517062,214
116,21317829,215
117,21121352,216
118,20927578,217
119,20736458,218
120,20547945,219
121,20361991,220
122,20178550,221
123,19997576,222
124,19819026,223
125,19642857,224
126,19469027,225
127,19297493,226
128,19128217,227
129,18961158,228
130,18796279,229
131,18633540,230
132,18472906,231
133,18314341,232
134,18157808,233
135,18003273,234
136,17850703,235
137,17700064,236
138,17551324,237
139,17404451,238
140,17259414,239
141,17116183,240
142,16974727,241
143,16835017,242
144,16697025,243
145,16560723,244
146,16426083,245
147,16293078,246
148,16161682,247
149,16031869,248
150,15903614,249
151,15776892,250
152,15651679,251
153,15527950,252
154,15405683,253
155,15284854,254
156,15165441,255
157,15047422,256
158,14930775,257
159,14815480,258
160,14701515,259
161,14588859,260
162,14477494,261
163,14367399,262
164,14258555,263
165,14150943,264
166,14044545,265
167,13939343,266
168,13835318,267
169,13732453,268
170,13630731,269
171,13530135,270
172,13430649,271
173,13332256,272
174,13234940,273
175,13138686,274
176,13043478,275
177,12949302,276
178,12856141,277
179,12763982,278
180,12672811,279
181,12582613,280
182,12493375,281
183,12405082,282
184,12317723,283
185,12231282,284
186,12145749,285
187,12061110,286
188,11977352,287
189,11894464,288
190,11812433,289
191,11731248,290
192,11650897,291
193,11571368,292
194,11492652,293
195,11414735,294
196,11337609,295
197,11261261,296
198,11185682,297
199,11110862,298
200,11036789,299
201,10963455,300
202,10890849,301
203,10818963,302
204,10747785,303
205,10677308,304
206,10607522,305
207,10538417,306
208,10469986,307
209,10402219,308
210,10335108,309
211,10268644,310
212,10202820,311
213,10137626,312
214,10073055,313
215,10009099,314
216,9945750,315
217,9883001,316
218,9820844,317
219,9759271,318
220,9698276,319
221,9637850,320
222,9577988,321
223,9518682,322
224,9459924,323
225,9401709,324
226,9344030,325
227,9286880,326
228,9230253,327
229,9174142,328
230,9118541,329
231,9063444,330
232,9008845,331
233,8954738,332
234,8901117,333
235,8847976,334
236,8795309,335
237,8743111,336
238,8691377,337
239,8640101,338
240,8589276,339
241,8538899,340
242,8488964,341
243,8439466,342
244,8390399,343
245,8341759,344
246,8293541,345
