1,1,200
2,1,0
3,1,200
4,1,0
5,1,200
6,1,0
7,1,200
8,1,0
9,1,200
10,1,0
11,1,200
12,1,0
13,1,200
14,1,0
15,1,200
16,1,0
17,1,200
18,1,0
19,1,200
20,1,0
21,1,200
22,1,0
23,1,200
24,1,0
25,1,200
26,1,0
27,1,200
28,1,0
29,1,200
30,1,0
31,1,200
32,1,0
33,1,200
34,1,0
35,1,200
36,1,0
37,1,200
38,1,0
39,1,200
40,1,0
41,1,200
42,1,0
43,1,200
44,1,0
45,1,200
46,1,0
47,1,200
48,1,0
49,1,200
50,1,0
51,1,200
52,1,0
53,1,200
54,1,0
55,1,200
56,1,0
57,1,200
58,1,0
59,1,200
60,1,0
61,1,200
62,1,0
63,1,200
64,1,0
65,1,200
66,1,0
67,1,200
68,1,0
69,1,200
70,1,0
71,1,200
72,1,0
73,1,200
74,1,0
75,1,200
76,1,0
77,1,200
78,1,0
79,1,200
80,1,0
81,1,200
82,1,0
83,1,200
84,1,0
85,1,200
86,1,0
87,1,200
88,1,0
89,1,200
90,1,0
91,1,200
92,1,0
93,1,200
94,1,0
95,1,200
96,1,0
97,1,200
98,1,0
99,1,200
100,1,0
